,movieId,title,genres
1978,2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
1980,2629,"Love Letter, The (1999)",Comedy|Romance
1981,2630,Besieged (a.k.a. L' Assedio) (1998),Drama
1982,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
1983,2633,"Mummy, The (1932)",Horror|Romance
1984,2634,"Mummy, The (1959)",Horror
1985,2639,Mommie Dearest (1981),Drama
1986,2640,Superman (1978),Action|Adventure|Sci-Fi
1987,2641,Superman II (1980),Action|Sci-Fi
1988,2642,Superman III (1983),Action|Adventure|Sci-Fi
1989,2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
1990,2644,Dracula (1931),Horror
1991,2648,Frankenstein (1931),Drama|Horror|Sci-Fi
1992,2651,Frankenstein Meets the Wolf Man (1943),Horror
1993,2652,"Curse of Frankenstein, The (1957)",Horror
1994,2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
1995,2655,Howling II: Your Sister Is a Werewolf (1985),Horror
1996,2656,Tarantula (1955),Horror|Sci-Fi
1997,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
1998,2659,It Came from Hollywood (1982),Comedy|Documentary
1999,2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
